CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male,churn_probability,estimated_ltv,expected_revenue_retained,net_expected_value,naive_target,ds_optimized_target
805,39,5,165272.13,1,1,0,14109.85,1,False,True,False,0.4947031636258178,14874.4917,1839.6145253289922,1789.6145253289922,False,True
716,39,10,115301.31,1,1,0,43527.4,1,True,False,False,0.720966128193201,10377.1179,1870.3876285418403,1820.3876285418403,True,True
642,40,6,129502.49,2,0,1,86099.23,1,True,False,False,0.3525366821058331,11655.2241,1027.223508353486,977.2235083534861,False,True
659,31,4,118342.26,1,0,0,161574.19,0,False,False,True,0.2869871697609589,10650.8034,764.1609808615996,714.1609808615996,False,True
630,34,9,106937.05,2,1,0,138275.01,0,True,False,False,0.343522147220935,9624.3345,826.543013253131,776.543013253131,False,True
643,59,3,170331.37,1,1,1,32171.79,0,True,False,True,0.473253068879326,15329.8233,1813.7214805256992,1763.7214805256992,False,True
654,32,1,114510.85,1,1,1,126143.23,0,True,False,False,0.4860856115950793,10305.9765,1252.3967225217536,1202.3967225217536,False,True
659,32,3,107594.11,2,1,1,102416.84,0,False,True,True,0.1414542827178648,9683.4699,342.4420722311335,292.4420722311335,False,True
762,39,2,81273.13,1,1,1,18719.67,0,False,True,True,0.216004928402554,7314.581700000001,394.996424100783,344.996424100783,False,True
568,32,7,169399.6,1,1,0,61936.22,0,False,True,False,0.3713520467871104,15245.964,1415.4049841606502,1365.4049841606502,False,True
613,45,1,187841.99,2,1,1,147224.27,0,False,False,False,0.4731313930807646,16905.7791,1999.6637041746685,1949.6637041746685,False,True
850,57,8,126776.3,2,1,1,132298.49,0,False,True,False,0.4387609919296785,11409.866999999998,1251.551140676426,1201.551140676426,False,True
522,34,9,126436.29,1,1,0,174248.52,1,False,True,True,0.3180745212085941,11379.2661,904.8636541156715,854.8636541156715,False,True
737,41,1,101960.74,1,1,1,123547.28,0,False,False,True,0.3128772899736455,9176.4666,717.7770003354182,667.7770003354182,False,True
643,45,2,150842.93,1,0,1,2319.96,1,True,False,False,0.7853268015387792,13575.863699999998,2665.372404411854,2615.372404411854,True,True
648,50,9,102535.57,1,1,1,189543.19,0,False,False,False,0.6077088211658199,9228.2013,1402.0148333759719,1352.0148333759719,True,True
443,29,9,99027.61,2,1,0,10940.4,0,True,False,False,0.2513690305342415,8912.4849,560.0806722410165,510.0806722410165,False,True
540,42,9,87271.41,2,1,0,172572.64,0,True,False,False,0.3932870237794537,7854.4269,772.2610447485702,722.2610447485702,False,True
460,35,8,102742.91,2,1,1,189339.6,0,True,False,False,0.2532414241295324,9246.8619,585.4221190712784,535.4221190712784,False,True
636,34,2,40105.51,2,0,1,53512.16,0,True,False,True,0.0670002681912295,3609.4959,60.459298333785824,10.459298333785824,False,True
593,29,2,152265.43,1,1,0,34004.44,0,False,False,False,0.3304421904806257,13703.8887,1132.0857500326733,1082.0857500326733,False,True
801,42,4,141947.67,1,1,1,10598.29,0,False,True,True,0.3551130092679117,12775.2903,1134.1679456760405,1084.1679456760405,False,True
640,75,1,106307.91,2,0,1,113428.77,0,True,False,False,0.4150940441730693,9567.711899999998,992.87505651345,942.87505651345,False,True
611,31,0,107884.81,2,1,1,183487.98,0,True,False,True,0.1684620669800886,9709.6329,408.926206987968,358.926206987968,False,True
802,31,1,125013.72,1,1,1,187658.09,0,True,False,True,0.4153044136047146,11251.2348,1168.1718677357396,1118.1718677357396,False,True
717,35,7,58469.37,2,1,1,172459.39,0,True,False,True,0.1100938571827152,5262.2433,144.83516558272498,94.83516558272498,False,True
745,45,10,117231.63,3,1,1,122381.02,1,True,False,True,0.9103724642001078,10550.8467,2401.3000774191437,2351.3000774191437,True,True
572,35,4,152390.26,1,1,0,128123.66,0,False,True,True,0.3392044667051028,13715.1234,1163.0577796729192,1113.0577796729192,False,True
629,30,2,34013.63,1,1,0,19570.63,0,False,True,False,0.4752847334511552,3061.2267,363.7385790357649,313.7385790357649,False,True
690,36,7,101583.11,2,1,0,123775.15,0,False,False,True,0.2162677961617033,9142.4799,494.3059948564174,444.3059948564174,False,True
492,30,10,77168.87,2,0,1,146700.22,0,True,False,False,0.1029016703784002,6945.198299999998,178.6681265448063,128.6681265448063,False,True
709,28,8,124695.72,2,1,0,145251.35,0,True,False,True,0.3005214538943813,11222.6148,843.1591290481502,793.1591290481502,False,True
705,44,3,105934.96,1,1,0,82463.69,0,True,False,True,0.8632573638112389,9534.1464,2057.6055218636034,2007.6055218636034,True,True
544,21,10,161525.96,2,1,0,9262.77,0,False,False,False,0.2406989795626776,14537.336399999997,874.7805092598421,824.7805092598421,False,True
712,29,7,147199.07,1,1,1,84932.4,0,True,False,False,0.4027694964492853,13247.9163,1333.9641442883196,1283.9641442883196,False,True
752,38,3,183102.29,1,1,1,71557.12,0,True,False,True,0.3514884473343777,16479.2061,1448.0626413480513,1398.0626413480513,False,True
648,46,9,127209.0,2,1,0,77405.95,1,False,True,True,0.5809941538424561,11448.81,1662.9229196132624,1612.9229196132624,True,True
594,24,0,97378.54,1,1,1,71405.17,0,False,True,False,0.2195564735023362,8764.068599999999,481.05199883713914,431.05199883713914,False,True
645,37,2,136925.09,2,0,1,153400.24,0,True,False,False,0.2871919672395389,12323.2581,884.7851841348955,834.7851841348955,False,True
557,33,3,54503.55,1,1,1,371.05,0,False,False,True,0.2627221344257249,4905.3195000000005,322.18400227003247,272.18400227003247,False,True
547,32,8,155726.85,1,1,0,67789.99,0,True,False,True,0.4280030472392703,14015.4165,1499.660242581887,1449.660242581887,False,True
616,66,1,135842.41,1,1,0,183840.51,1,False,False,False,0.7917286065391174,12225.8169,2419.882244509848,2369.882244509848,True,True
605,52,1,63349.75,1,1,0,108887.44,0,False,False,True,0.816252073637938,5701.477499999999,1163.4607080437613,1113.4607080437613,True,True
593,38,4,129499.42,1,1,1,154071.27,0,True,False,False,0.5740200563230582,11654.9478,1672.5434481495759,1622.5434481495759,True,True
443,36,6,70438.01,2,0,1,56937.43,0,False,True,True,0.1369842119187576,6339.420899999999,217.1001440019502,167.1001440019502,False,True
538,49,9,141434.04,1,0,0,173779.25,1,False,True,False,0.8005174553523724,12729.0636,2547.459400522627,2497.459400522627,True,True
668,37,10,152958.29,2,1,1,159585.61,0,True,False,True,0.2043245007736833,13766.2461,703.1953404775412,653.1953404775412,False,True
537,41,3,138306.34,1,1,0,106761.47,0,True,False,False,0.6827221395845264,12447.5706,2124.5580081653616,2074.5580081653616,True,True
745,31,3,124328.84,1,1,1,140451.52,0,False,True,False,0.2676325905497126,11189.5956,748.6751144079165,698.6751144079165,False,True
693,41,9,181461.48,3,1,1,187929.43,1,True,False,False,0.892016699030058,16331.5332,3642.0000837909497,3592.0000837909497,True,True
487,61,5,110368.03,1,0,0,11384.45,1,True,False,False,0.9075316657557364,9933.1227,2253.6558475217794,2203.6558475217794,True,True
556,39,9,89588.35,1,1,1,94898.1,0,False,False,False,0.3532890545108855,8062.951500000001,712.1381280005315,662.1381280005315,False,True
756,60,3,115924.89,1,1,0,93524.19,1,True,False,False,0.9334852089162132,10433.2401,2434.8188286053787,2384.8188286053787,True,True
535,40,7,111756.5,1,1,0,8128.32,1,True,False,True,0.7312925916046591,10058.085,1838.8507615574867,1788.8507615574867,True,True
648,26,9,162923.85,1,1,0,98368.24,0,False,False,True,0.3069125803212111,14663.1465,1125.0760319857338,1075.0760319857338,False,True
492,39,10,124576.65,2,1,0,148584.61,0,True,False,True,0.3864600233582199,11211.8985,1083.2376390499976,1033.2376390499976,False,True
702,45,0,80793.58,1,1,1,27474.81,0,False,False,True,0.4622310805371835,7271.422200000001,840.2693351370161,790.2693351370161,False,True
486,40,9,71340.09,1,1,0,76192.21,0,True,False,False,0.499409501749299,6420.6081,801.6281730371284,751.6281730371284,False,True
568,40,1,99282.63,1,0,0,134600.94,1,True,False,True,0.7013968707608949,8935.4367,1566.8218350655143,1516.8218350655143,True,True
619,57,3,137946.39,1,1,1,72467.99,1,True,False,True,0.7798154186674288,12415.1751,2420.3862421089843,2370.3862421089843,True,True
724,41,2,127892.57,2,0,1,199645.45,0,True,False,True,0.2907875969554925,11510.331300000002,836.7653947221477,786.7653947221477,False,True
548,33,0,101084.36,1,1,0,42749.85,0,True,False,False,0.5565374613718284,9097.5924,1265.7877447229098,1215.7877447229098,True,True
545,37,8,114754.08,1,1,0,136050.44,1,True,False,False,0.6678435581581964,10327.8672,1724.3498947583323,1674.3498947583323,True,True
762,51,3,99286.98,1,0,1,85578.63,0,False,False,False,0.6075492609360545,8935.8282,1357.2389546903887,1307.2389546903887,True,True
627,30,4,79871.02,2,1,0,129826.89,0,True,False,False,0.1974619753749195,7188.391799999999,354.85851114921826,304.85851114921826,False,True
516,35,10,104088.59,2,0,0,119666.0,0,False,False,True,0.1962790103258679,9367.9731,459.68412220683814,409.68412220683814,False,True
800,38,2,168190.33,2,1,0,68052.08,0,False,False,False,0.2800091187989725,15137.1297,1059.6335871106887,1009.6335871106887,False,True
464,42,3,85679.25,1,1,1,164104.74,0,True,False,False,0.5251454699281777,7711.1325,1012.3665750977359,962.3665750977359,True,True
534,34,7,121551.58,2,1,1,70179.0,0,False,False,False,0.1776623943343656,10939.6422,485.8907566033167,435.8907566033167,False,True
745,46,2,122220.19,1,1,1,118024.1,0,False,False,True,0.4972198977827783,10999.8171,1367.3319835228142,1317.3319835228142,False,True
553,47,3,116528.15,1,0,0,145704.19,1,False,True,True,0.7634976697023633,10487.5335,2001.8018470438676,1951.8018470438676,True,True
748,26,1,77780.29,1,0,1,183049.41,0,False,False,False,0.2475538496927978,7000.226099999998,433.23322994374996,383.23322994374996,False,True
501,40,4,125832.2,1,1,1,100433.83,0,False,False,True,0.3367856923463638,11324.898,953.5159034204876,903.5159034204876,False,True
675,38,6,68065.8,1,0,0,138777.0,1,False,False,False,0.5130954297343,6125.922,785.7956452772006,735.7956452772006,True,True
778,47,6,127299.34,2,1,0,124694.99,0,False,True,False,0.6349543312121518,11456.9406,1818.6585141025873,1768.6585141025873,True,True
494,38,7,174937.64,1,1,0,40084.32,0,True,False,False,0.4111324542716646,15744.387600000002,1618.257178748091,1568.257178748091,False,True
592,31,7,110071.1,1,0,0,43921.36,0,False,True,True,0.2838236185406352,9906.399,702.9175027218324,652.9175027218324,False,True
590,44,3,139432.37,1,1,0,62222.81,0,False,True,False,0.6471811370077971,12548.9133,2030.354994426567,1980.354994426567,True,True
758,39,6,127357.76,1,0,1,56577.0,0,False,False,False,0.3128755449776009,11462.1984,896.5603927603462,846.5603927603462,False,True
514,43,1,95556.31,1,0,1,199273.98,1,True,False,True,0.7324886589452579,8600.0679,1574.86305072729,1524.86305072729,True,True
468,29,1,111681.98,2,1,1,195711.16,0,True,False,True,0.1470330960593154,10051.3782,369.4713141022771,319.4713141022771,False,True
509,25,3,108738.71,2,1,0,106920.57,0,False,True,False,0.2865079033548553,9786.4839,700.9762458512619,650.9762458512619,False,True
662,32,4,133950.37,1,1,1,48725.68,1,False,False,False,0.2568195924948221,12055.5333,774.0242873534395,724.0242873534395,False,True
608,33,9,89968.69,1,1,0,68777.26,0,False,False,True,0.2878022416044342,8097.1821,582.596789764825,532.596789764825,False,True
816,38,5,130878.75,3,1,0,71905.77,1,True,False,False,0.9032410660982312,11779.0875,2659.838887791087,2609.838887791087,True,True
631,27,10,134169.62,1,1,1,176730.02,0,False,True,True,0.2190116096832386,12075.2658,661.1558500527399,611.1558500527399,False,True
703,37,1,149762.08,1,1,0,20629.4,1,False,False,True,0.3928280863457125,13478.587199999998,1323.6919041049537,1273.6919041049537,False,True
774,26,2,93844.69,1,1,0,28415.36,0,False,False,True,0.2827017579554587,8446.022099999998,596.9263238501636,546.9263238501636,False,True
621,46,6,141078.37,1,0,0,34580.8,1,True,False,True,0.8508305761753518,12697.0533,2700.760293742038,2650.760293742038,True,True
605,31,1,117992.59,1,1,1,183598.77,0,True,False,False,0.4992423596337941,10619.3331,1325.4052286453134,1275.4052286453134,False,True
611,40,8,100812.33,2,1,0,147358.27,0,False,False,False,0.3859714537200995,9073.1097,875.4903351677341,825.4903351677341,False,True
658,29,4,80262.6,1,1,1,20612.82,0,False,False,True,0.1934529777527505,7223.634,349.358376874003,299.358376874003,False,True
788,34,6,156478.62,1,0,1,181196.76,0,False,True,True,0.1932557300921614,14083.0758,680.4087739180625,630.4087739180625,False,True
486,37,9,115217.99,2,1,0,144995.33,0,True,False,True,0.4116075822014102,10369.6191,1067.0534615251408,1017.0534615251408,False,True
730,35,0,155470.55,1,1,1,53718.28,0,False,False,False,0.2425102434464595,13992.349499999997,848.3220209082363,798.3220209082363,False,True
542,39,3,135096.77,1,1,1,14353.43,1,False,False,True,0.3528947176566495,12158.7093,1072.6860713731946,1022.6860713731946,False,True
714,55,9,180075.22,1,1,1,100127.71,0,True,False,False,0.4889699127431701,16206.769799999998,1981.1557037386608,1931.1557037386608,False,True
591,29,1,97541.24,1,1,1,196356.17,0,False,True,True,0.2575415866637876,8778.7116,565.2208285819495,515.2208285819495,False,True
710,41,2,156067.05,1,1,1,9983.88,0,False,False,False,0.3656557782949462,14046.034499999998,1284.0034192637913,1234.0034192637913,False,True
639,38,4,81550.94,2,0,1,118974.77,0,False,False,False,0.1944042521212122,7339.5846,356.7116137608416,306.7116137608416,False,True
673,38,2,170061.92,2,0,0,134901.34,1,False,False,False,0.3473435354914197,15305.572800000002,1329.0729422683273,1279.0729422683273,False,True
765,36,8,92310.54,2,1,1,72924.56,0,True,False,True,0.1553751475669373,8307.9486,322.7121849258825,272.7121849258825,False,True
622,32,6,169089.38,2,1,0,101057.95,0,False,False,False,0.2767664583961008,15218.0442,1052.9610492373308,1002.9610492373308,False,True
806,40,5,80613.93,1,1,1,142838.64,0,False,False,True,0.3022968544773964,7255.253699999999,548.3100929863729,498.31009298637287,False,True
757,26,8,121581.56,2,1,1,127059.04,0,True,False,True,0.181821119199489,10942.3404,497.38714454744604,447.38714454744604,False,True
774,60,5,85891.55,1,1,0,74135.48,1,False,False,True,0.8191021330992246,7730.239500000001,1582.963915954471,1532.963915954471,True,True
638,44,9,77637.35,2,1,1,111346.22,0,False,True,True,0.3234695799959391,6987.3615,565.0497224211988,515.0497224211988,False,True
691,30,7,116927.89,1,1,0,21198.39,0,True,False,True,0.5030599794890535,10523.5101,1323.4891937647117,1273.4891937647117,True,True
684,40,6,137326.65,1,1,0,186976.6,0,True,False,False,0.6783133475398253,12359.3985,2095.8862425284237,2045.8862425284237,True,True
524,31,10,67238.98,2,1,1,161811.23,0,True,False,False,0.1308101655566993,6051.508199999999,197.89969737743084,147.89969737743084,False,True
632,38,6,86569.76,2,1,0,98090.91,0,True,False,False,0.3853514824162458,7791.278399999999,750.5951703394188,700.5951703394188,False,True
734,34,6,133598.4,1,1,1,13107.24,0,False,False,True,0.1931061249826265,12023.856,580.4700598772758,530.4700598772758,False,True
605,51,3,136188.78,1,1,1,67110.59,1,False,False,False,0.6126598561869231,12256.9902,1877.3414633041314,1827.3414633041314,True,True
779,37,7,120092.52,2,1,0,135925.72,0,True,False,True,0.3728822594489757,10808.3268,1007.5583295117293,957.5583295117293,False,True
698,48,4,101238.24,2,0,1,177815.87,1,False,False,True,0.4731044830230821,9111.4416,1077.665966940751,1027.665966940751,False,True
707,58,6,89685.92,1,0,1,126471.13,0,False,False,True,0.4771077864665612,8071.7328,962.7716422893845,912.7716422893845,False,True
850,35,1,211774.31,1,1,0,188574.12,1,False,False,False,0.5365750429366194,19059.6879,2556.7382133252663,2506.7382133252663,True,True
850,56,7,131317.48,1,1,1,119175.45,0,False,False,True,0.4170902199379218,11818.5732,1232.352823835107,1182.352823835107,False,True
527,37,5,93722.73,2,1,1,139093.73,0,False,True,True,0.1532586288099026,8435.045699999999,323.18588448271623,273.18588448271623,False,True
696,32,8,101160.99,1,1,1,115916.55,0,True,False,True,0.34976443477689,9104.4891,796.1066209984641,746.1066209984641,False,True
661,48,3,120320.54,1,0,0,96463.25,0,False,False,True,0.7306553356258968,10828.848599999998,1978.0390020687553,1928.0390020687553,True,True
572,48,3,152827.99,1,1,0,38411.79,1,True,False,False,0.9151091020987426,13754.519099999998,3146.721405850251,3096.721405850251,True,True
673,30,1,64097.75,1,1,1,77783.35,0,False,False,True,0.2283898153453488,5768.7975,329.38364894742745,279.38364894742745,False,True
519,57,2,119035.35,2,1,1,29871.79,0,False,True,False,0.4545206283318862,10713.1815,1217.3404967033848,1167.3404967033848,False,True
702,26,4,135219.57,1,0,1,59747.63,0,False,True,False,0.2470496041390662,12169.7613,751.6336779079819,701.6336779079819,False,True
729,32,6,93694.42,1,1,1,79919.13,0,False,False,True,0.1786439361058767,8432.4978,376.60364954903645,326.60364954903645,False,True
543,35,10,59408.63,1,1,0,76773.53,0,False,True,True,0.3792404134166923,5346.776699999999,506.9284515386844,456.9284515386844,False,True
550,40,7,114354.95,1,1,0,54018.93,0,False,False,False,0.5688169440873481,10291.9455,1463.5582470058835,1413.5582470058835,True,True
639,35,10,128173.9,2,1,0,59093.39,0,True,False,True,0.3115163488848639,11535.650999999998,898.3859703825071,848.3859703825071,False,True
564,62,5,114931.35,3,0,1,18260.98,1,True,False,False,0.9291391034475268,10343.8215,2402.712258682813,2352.712258682813,True,True
